FrontAppCpuUsage,usedNativeMemPercent,FrontAPPSystemMemPercent,FrontAPPJavaHeapPercent,FrontAPPNativeHeapPercent,FrontAPPCodeMemPercent,FrontAPPStackMemPercent,FrontAPPGraphicsMemPercent,FrontAPPPrivateOtherMemPercent,tempCPU0,tempCPU1,tempCPU2,tempCPU3,tempCPU4,tempCPU5,tempCPU6,tempCPU7,batteryTemp,thermalStatus,gpuUsage,GpuFreq,cpu0Freq,cpu1Freq,cpu2Freq,cpu3Freq,cpu4Freq,cpu5Freq,cpu6Freq,cpu7Freq
0.7937054026503568,0.9627623928254656,0.002143573649444544,0.01609796062206646,0.014916567118828902,0.029156417054799176,0.000656252644781404,0.014690763486824306,0.003139398883676791,66.9,66.6,65.3,64.6,63.9,62.6,68.3,68.6,35.9,0,0.845,840000000.0,1804800.0,1804800.0,1804800.0,1804800.0,710400.0,1555200.0,2112000.0,844800.0
0.1986610016737479,0.9459993871727598,0.0022439019145095657,0.01565953390800531,0.015121212499601114,0.029328111060701288,0.0006798388920568456,0.025755488311627047,0.003187958804537994,71.6,70.3,68.3,69.9,71.3,73.9,76.3,71.9,36.4,0,0.801,778000000.0,1804800.0,1804800.0,1708800.0,1708800.0,1209600.0,1075200.0,2419200.0,844800.0
0.2029887920298879,0.9389353634462404,0.0023133599441699654,0.01653881533217067,0.01564288479228147,0.02938985153151053,0.0006888571630739262,0.01979545173906951,0.0028872341517761136,70.9,70.6,68.6,68.6,67.9,68.6,71.9,73.9,36.8,0,0.814,778000000.0,1804800.0,1804800.0,1804800.0,1804800.0,710400.0,2419200.0,2419200.0,844800.0
0.202153261557948,0.9159289844740176,0.0023720654199253844,0.01474348568661647,0.01505184118408511,0.029429046324777074,0.0007027314261771272,0.01567063331848787,0.0029274695147753966,71.9,70.6,68.9,71.3,72.9,69.3,72.6,71.6,37.4,0,0.817,778000000.0,1804800.0,1804800.0,1804800.0,1804800.0,2419200.0,2419200.0,2419200.0,844800.0
0.1992582171633201,0.9210203213519208,0.0024241806207067826,0.01086840400189245,0.015603689999014927,0.029469628544353938,0.0007030782827547072,0.019765968929975206,0.002945159200231978,72.3,70.9,69.3,70.3,69.6,69.6,73.6,74.6,37.9,0,0.807,778000000.0,1804800.0,1804800.0,1804800.0,1804800.0,2419200.0,2419200.0,2419200.0,2592000.0
0.2009471393830794,0.9238433603231364,0.002469532118225371,0.011856945247995515,0.01621797299790915,0.029481074811414078,0.0007044657090650273,0.016144439403462184,0.002946199769964718,74.9,72.9,70.9,72.9,74.9,75.3,81.6,83.3,38.3,3,0.833,840000000.0,1804800.0,1708800.0,1804800.0,1804800.0,1555200.0,2342400.0,2419200.0,844800.0
0.2043160020191822,0.906264816368212,0.002519999750263264,0.010562823357044449,0.01653777476243793,0.02951576046917208,0.0007103622708838877,0.018580413147806688,0.0030623967234540256,72.6,71.9,70.6,70.6,69.3,69.6,73.9,75.9,38.8,3,0.831,778000000.0,1804800.0,1804800.0,1804800.0,1804800.0,2419200.0,2419200.0,2342400.0,2592000.0
0.2037321063394683,0.8882991061073742,0.0025565931191979564,0.010981479246183538,0.016472565725852886,0.02952200388756852,0.0007072405616856674,0.016859310809854613,0.003070721281315946,73.9,72.9,71.3,72.3,72.3,72.3,75.6,76.9,39.2,3,0.815,778000000.0,1804800.0,1804800.0,1804800.0,1804800.0,710400.0,710400.0,2419200.0,844800.0
0.22007722007722,0.9007611916464096,0.002597175338774819,0.011964470787045323,0.016647034584375636,0.029540040429602683,0.0007172994024354882,0.019704228459165963,0.0030887578233501074,75.6,74.3,71.6,73.9,76.9,76.3,78.3,74.3,39.7,3,0.846,778000000.0,1804800.0,1804800.0,1804800.0,1804800.0,2342400.0,2342400.0,2342400.0,844800.0
0.2102590147282884,0.9130709690560658,0.002623796581104086,0.01205916263272467,0.017523194299342775,0.03083693717317439,0.0007277050997628889,0.02665627484360237,0.003146682871805971,76.9,74.9,73.3,75.6,76.9,76.9,80.6,87.6,39.8,3,0.88,840000000.0,1804800.0,1804800.0,1804800.0,1804800.0,2342400.0,2227200.0,2342400.0,844800.0
