timestamp,nativeHeapFreeSize,usedNativeMemPercent,GPU missed,HWC missed,Total missed,FrontAPPPrivateOtherMemPercent,FrontAPPStackMemPercent,FrontAPPSystemMemPercent,FrontAPPGraphicsMemPercent,FrontAPPNativeHeapPercent,FrontAPPCodeMemPercent,FrontAPPJavaHeapPercent,MissedVsync,JankyNum,batteryTemp,thermalStatus,MemAvailable,MemFree,tempCPU0,tempCPU1,tempCPU2,tempCPU3,tempCPU4,tempCPU5,tempCPU6,tempCPU7,cpu0Freq,cpu1Freq,cpu2Freq,cpu3Freq,cpu4Freq,cpu5Freq,cpu6Freq,cpu7Freq,LowMemory,gpuUsage,GpuFreq,cpuUsage,FrontAppCpuUsage,wifiRssi,wifiSpeed
1679041191,0.002980884393783361,0.9202753348918328,0,0,0,0.007612458667717411,0.0008095629712695328,0.00522140367952267,0.02764714778200904,0.03322572689840609,0.010742491338127122,0.00937691746585285,0.0,19.0,51.1,3,0.5458539033664848,0.02511587607096267,80.6,80.6,79.3,78.9,76.3,76.6,80.3,80.6,1804800,1804800,1804800,1804800,1670400,1555200,844800,844800,False,0.936,676000000,0.4035532994923858,0.1873096446700507,-47,1200
1679041201,0.0029314573486223035,0.9219974342172056,0,1,1,0.007853177049063192,0.000812684679384968,0.005230942232097611,0.028863920234114233,0.03362010269032274,0.010742838194584391,0.009356106078416615,2.0,16.0,51.1,3,0.5397374365989753,0.019717402170003367,80.6,80.3,78.6,78.9,77.3,76.9,79.9,79.9,1804800,1804800,1804800,1804800,710400,710400,1209600,844800,False,0.949,608000000,0.384933989127621,0.1828889464147036,-47,1200
1679041211,0.002861825914825235,0.92311294380766,0,0,0,0.007687379662487856,0.000808522401897721,0.00523909335884347,0.024616402772493034,0.032837247666263045,0.010742491338127122,0.008965198851072671,1.0,13.0,51.2,3,0.5325991307083467,0.019106934805207147,83.3,81.6,79.6,81.9,85.6,84.9,85.9,93.9,1804800,1804800,1612800,1804800,710400,844800,1440000,1785600,False,0.944,676000000,0.3737399844921169,0.1805376066166968,-47,1200
1679041221,0.002760457115187908,0.9267523837573168,0,1,1,0.007877457001072133,0.0008241309424748971,0.005243775921016622,0.03072558555439975,0.033826829138856006,0.010742838194584391,0.009534390297453692,2.0,13.0,51.3,3,0.5330507378157131,0.02011247167483456,81.6,80.9,78.9,79.3,77.6,77.6,80.9,81.3,1804800,1804800,1804800,1804800,1670400,1670400,1670400,844800,False,0.952,676000000,0.4070516870971818,0.1860230001263743,-47,1200
1679041231,0.0029947586520741843,0.9210114631267896,0,1,1,0.007756404097484701,0.0008123378229276974,0.005253401187705881,0.023440212525888498,0.03359096674791201,0.010744225620413474,0.008328023539066616,1.0,15.0,51.3,3,0.5417596097448628,0.026398551249949272,82.3,81.6,80.3,80.6,78.6,78.6,82.6,84.3,1804800,1804800,1804800,1804800,1670400,1670400,1670400,1785600,False,0.924,738000000,0.4110881364693719,0.1950116309123804,-47,1200
1679041241,0.0028757868872303755,0.9234709889420148,0,1,1,0.007760913231429218,0.0008119909664704269,0.0052561760393640454,0.02560737167091508,0.03342343507905032,0.010744225620413474,0.00935957464298932,2.0,18.0,51.4,3,0.5450835351748867,0.026240384705433887,82.6,81.6,79.9,80.3,80.6,78.9,82.6,81.9,1804800,1804800,1497600,1401600,1996800,1996800,2112000,844800,False,0.917,676000000,0.3963800904977376,0.1914673561732385,-47,1200
1679041251,0.0025700329201463596,0.9319886181100556,0,0,0,0.007772706350976418,0.0008466766121974849,0.005265714591938987,0.03098191247632271,0.03351292404502613,0.010744225620413474,0.008240962568291701,1.0,16.0,51.5,3,0.5270258411529232,0.020385447706706503,82.9,81.6,79.9,80.9,79.9,79.9,83.6,85.6,1804800,1804800,1804800,1804800,1670400,1670400,1670400,1785600,False,0.949,676000000,0.4128346355834508,0.1921352632253106,-47,1200
1679041261,0.002857837065566623,0.9230106150367228,0,1,1,0.007713393896783149,0.0008144189616713209,0.005272044722284174,0.02281170862531421,0.03313346308077211,0.010743878763956204,0.009834421132992743,1.0,16.0,51.6,3,0.5309158363212126,0.02003581639777776,84.3,82.6,80.6,82.3,84.3,85.9,91.3,93.3,1804800,1804800,1804800,1804800,1670400,1670400,1670400,844800,False,0.923,608000000,0.3970381718370994,0.1893272054129963,-47,1200
1679041271,0.0027432010064386966,0.9280937747188304,0,0,0,0.0077165156048985845,0.0008293337893339559,0.005283837841831374,0.0243208810708985,0.03368010885743055,0.010743878763956204,0.008327329826152075,1.0,13.0,51.7,3,0.5406090868760963,0.03167423796503479,83.3,82.3,80.3,81.3,79.9,79.3,83.6,84.9,1804800,1804800,1804800,1804800,1670400,1670400,1670400,1785600,False,0.929,676000000,0.4212755036571282,0.2028743744385987,-47,1200
1679041281,0.002770602666563072,0.928062267532444,0,2,2,0.007718943600099479,0.0008418206217956967,0.005286265837032268,0.02679292704186592,0.034286413944739524,0.010743878763956204,0.008340510371528357,1.0,14.0,51.8,3,0.5406833141579522,0.032768916944180736,82.6,81.9,80.3,80.3,78.6,77.9,82.9,82.3,1497600,1804800,1804800,1804800,1440000,1670400,1670400,1785600,False,0.94,608000000,0.4339573918657198,0.2087798579728857,-47,1200
1679041301,0.0028288745513845295,0.9262883662918912,0,1,1,0.007744957834394772,0.0008425143347102379,0.005209437131746835,0.026041635955417846,0.03431312189194936,0.010743531907498933,0.008493474069184683,0.0,35.0,52.0,3,0.5451248110933019,0.035854898844517084,84.9,82.9,80.9,83.3,85.3,83.6,87.9,92.9,1804800,1804800,1804800,1804800,1670400,1555200,844800,844800,False,0.871,608000000,0.4157447903267302,0.200411628505274,-47,1200
1679041311,0.002784823781311166,0.9274243848643176,0,1,1,0.007727268155073973,0.0008345366361930145,0.0052337170837557755,0.022570296531053885,0.03411055772090334,0.010743531907498933,0.008442139313508637,1.0,15.0,52.0,3,0.5431400984447997,0.029066571119274572,83.6,82.6,80.3,81.6,82.6,82.3,86.3,87.3,1804800,1804800,1804800,1804800,710400,844800,710400,844800,False,0.918,676000000,0.4042877077254851,0.1911708740327286,-47,1200
1679041321,0.0028136995813789418,0.9267559343764954,0,1,1,0.0077290024373603255,0.0008352303491075556,0.005244036063359575,0.02541521319358718,0.03370612309172585,0.010743531907498933,0.00844977015556859,0.0,15.0,52.1,3,0.5406510565074261,0.031114758499457343,81.9,81.3,79.9,80.3,78.6,78.6,82.6,83.9,1804800,1804800,1804800,1804800,1670400,1670400,1670400,960000,False,0.921,608000000,0.394850346359953,0.1904326231865115,-47,1200
