timestamp,nativeHeapFreeSize,usedNativeMemPercent,GPU missed,HWC missed,Total missed,FrontAPPPrivateOtherMemPercent,FrontAPPStackMemPercent,FrontAPPSystemMemPercent,FrontAPPGraphicsMemPercent,FrontAPPNativeHeapPercent,FrontAPPCodeMemPercent,FrontAPPJavaHeapPercent,MissedVsync,JankyNum,batteryTemp,thermalStatus,MemAvailable,MemFree,tempCPU0,tempCPU1,tempCPU2,tempCPU3,tempCPU4,tempCPU5,tempCPU6,tempCPU7,cpu0Freq,cpu1Freq,cpu2Freq,cpu3Freq,cpu4Freq,cpu5Freq,cpu6Freq,cpu7Freq,LowMemory,gpuUsage,GpuFreq,cpuUsage,FrontAppCpuUsage,wifiRssi,wifiSpeed
1680244602,0.003903175713665832,0.9531460786436388,0,11,11,0.047060096696643156,0.00047796819811885867,0.0023412810865764124,0.03236309488917416,0.07572362061256932,0.03442827823576319,0.0009829911999048226,0.0,0.0,41.0,0,0.5001371817288505,0.008805298024270934,76.3,74.3,71.6,75.3,77.9,77.6,80.3,81.9,1804800,1804800,1804800,1804800,1670400,1670400,1670400,2592000,False,0.759,443000000,0.9964457984259965,0.2042396547347042,-44,1200
1680244612,0.004058914262980323,0.9509228698084642,0,41,41,0.047076745806592143,0.00046894993022982364,0.0023328698174876006,0.03227013735862564,0.07545688799692823,0.03442758452284865,0.0009632203818403996,0.0,0.0,41.2,0,0.4982697065629057,0.009892346161356931,76.3,74.3,71.9,75.3,79.3,76.9,78.9,82.6,1804800,1804800,1804800,1804800,1670400,1766400,1670400,2592000,False,0.757,491000000,0.990377405648588,0.2116970757310672,-44,1200
1680244622,0.0040574401230369225,0.9509688655282548,0,44,44,0.04710657546191742,0.00046894993022982364,0.0023328698174876006,0.03256357792147655,0.075436076609492,0.03442758452284865,0.0009618329560113172,0.0,0.0,41.3,0,0.49626175453176635,0.00805539436365194,76.6,74.6,72.3,75.9,80.6,77.9,79.9,82.6,1804800,1804800,1804800,1804800,1670400,1670400,1766400,2592000,False,0.786,443000000,0.9887246304184416,0.2070909546479579,-44,1200
1680244632,0.004010701215419712,0.9515105005367688,0,38,38,0.0471610319257089,0.00046894993022982364,0.0023312222493155656,0.03266832857157227,0.07539861611210678,0.03442758452284865,0.0009590581043531526,0.0,0.0,41.4,0,0.49507793344310186,0.009513578910017457,77.6,75.3,72.6,76.6,79.9,80.6,81.9,82.3,1804800,1804800,1804800,1804800,1670400,1670400,1670400,2688000,False,0.626,315000000,0.9864967188288744,0.1985108531044926,-44,1200
1680244642,0.00402405518902463,0.951376373649402,0,23,23,0.047200226705380474,0.00047380592063161174,0.0023281005412001303,0.0324345473193719,0.07542948633680387,0.03442758452284865,0.0009153541907370596,0.0,0.0,41.6,0,0.493479618887999,0.007817450833964323,76.9,74.9,72.6,76.3,78.9,78.9,79.6,81.9,1804800,1804800,1804800,1804800,1670400,1670400,1670400,2496000,False,0.747,379000000,0.9872854418308964,0.1904640813731722,-44,1200
1680244652,0.003904476425380597,0.9528588120006032,0,9,9,0.04733723500600235,0.00046305337045622375,0.0023281005412001303,0.0325146711610014,0.07538994470067502,0.03442758452284865,0.0009618329560113172,0.0,0.0,41.7,0,0.4927442831985854,0.009388016872485508,76.6,74.6,72.3,75.6,79.3,78.3,79.9,82.9,1804800,1804800,1804800,1804800,2112000,2112000,1996800,2592000,False,0.734,379000000,0.9899303828940824,0.1921929388363998,-44,1200
1680244662,0.003919911537729138,0.9529224430966108,0,0,0,0.047470774742051525,0.00046478765274257666,0.002323504693141295,0.03155110392270373,0.075393760121705,0.03442758452284865,0.0009555895397804468,0.0,0.0,41.9,3,0.49202802461432166,0.009411603111579906,77.6,75.9,72.6,76.6,84.9,79.3,81.6,81.9,1804800,1804800,1804800,1804800,1670400,1670400,1670400,2496000,False,0.75,379000000,0.9942366803278688,0.1885245901639344,-44,1200
1680244672,0.004009140361361995,0.9516455611474376,0,22,22,0.04759529621021166,0.0004644407962853061,0.0023207298414831307,0.03221914945940687,0.07579958217671157,0.03442758452284865,0.0009597518172676937,0.0,0.0,42.1,3,0.4887987909971325,0.009333560408694026,77.9,75.6,72.9,76.6,80.6,78.9,84.3,82.6,1804800,1804800,1804800,1804800,1670400,1670400,1670400,2496000,False,0.706,379000000,0.99206840996406,0.2084521006320485,-44,1200
1680244682,0.0039056037088667263,0.9528858465066068,0,52,52,0.04768721317138837,0.0004616659446271415,0.0023194291297683658,0.03227568706194197,0.07558834659423379,0.03442723766639138,0.0008733845594073195,0.0,0.0,42.3,3,0.4873693955367205,0.00787537586232851,77.6,75.3,72.9,75.9,79.6,77.9,78.6,82.3,1804800,1804800,1804800,1804800,1881600,1881600,1996800,2592000,False,0.738,443000000,0.992156862745098,0.2092346616065781,-44,1200
1680244692,0.003957458749228678,0.9522804742884629,0,16,16,0.047741322778722575,0.00046062537525532973,0.0023194291297683658,0.03226493451176658,0.07556857577616936,0.03442723766639138,0.0009528146881222822,0.0,0.0,42.4,3,0.48550365465306206,0.01008311721285575,78.3,75.9,73.3,76.9,79.9,81.6,81.9,82.6,1804800,1804800,1804800,1804800,1670400,1670400,1670400,2592000,False,0.713,443000000,0.9867273416761472,0.2023764378713184,-44,1200
