timestamp,nativeHeapFreeSize,usedNativeMemPercent,GPU missed,HWC missed,Total missed,FrontAPPPrivateOtherMemPercent,FrontAPPStackMemPercent,FrontAPPSystemMemPercent,FrontAPPGraphicsMemPercent,FrontAPPNativeHeapPercent,FrontAPPCodeMemPercent,FrontAPPJavaHeapPercent,MissedVsync,JankyNum,batteryTemp,thermalStatus,MemAvailable,MemFree,tempCPU0,tempCPU1,tempCPU2,tempCPU3,tempCPU4,tempCPU5,tempCPU6,tempCPU7,cpu0Freq,cpu1Freq,cpu2Freq,cpu3Freq,cpu4Freq,cpu5Freq,cpu6Freq,cpu7Freq,LowMemory,gpuUsage,GpuFreq,cpuUsage,FrontAppCpuUsage,wifiRssi,wifiSpeed
1680157385,0.001465641960196834,0.8924644983967018,0,1,1,0.002432157478381304,0.0004908018870378702,0.010492234404206397,0.013948485572679088,0.006478238052442615,0.00992252267313947,0.01128670911958466,48.0,77.0,37.1,0,0.05715951616299062,0.011744906499639095,49.6,49.3,48.3,48.6,47.6,47.6,45.9,45.6,1708800,1804800,1804800,1804800,1209600,1209600,1209600,844800,False,0.148,315000000.0,0.3629406307977736,0.6568877551020408,-46,1200
1680157395,0.0010948524073745845,0.9228805277302712,0,2,2,0.0030096734797368193,0.0005098789921877521,0.010631237129457582,0.02005454664647037,0.007071015737918036,0.01217882392768459,0.011530202352588607,9.0,16.0,37.2,0,0.05397468017233216,0.009949924333263846,47.9,47.6,46.3,47.3,47.3,48.9,47.3,45.3,1804800,1497600,1804800,1804800,2419200,2419200,2112000,2380800,False,0.129,315000000.0,0.2830188679245283,0.1389247867666063,-46,1200
1680157405,0.0010411763706119623,0.9331458797327394,0,0,0,0.003570887227600617,0.0005331183748248808,0.010304151490251426,0.026722168324582723,0.007832712518084229,0.012937052143278078,0.012635633881909945,12.0,17.0,37.3,0,0.05598610076804425,0.01025099573817471,48.6,47.9,46.6,48.3,47.3,47.9,46.6,44.9,1804800,1804800,1804800,1708800,844800,2112000,2419200,2380800,False,0.106,315000000.0,0.2796027501909854,0.1471861471861472,-46,1200
1680157415,0.0010712661682801851,0.9338622639085186,0,1,1,0.00365656077254645,0.0005417897862566454,0.010315857895684307,0.020028532412175077,0.008580535039959598,0.008426877629388731,0.013826392099719843,9.0,16.0,37.3,0,0.05888443332499722,0.008672798857593571,47.9,47.6,46.9,47.3,45.9,45.9,44.9,45.6,1804800,1804800,1804800,1804800,1440000,1324800,2419200,844800,False,0.171,315000000.0,0.302924880814328,0.1423785594639866,-46,1200
1680157425,0.0014236723288670939,0.9137202556125452,0,1,1,0.0038508003886179747,0.0005462989202011628,0.010175294316375405,0.016899193454679908,0.008741476436133147,0.008674186283422654,0.01264465214979898,7.0,16.0,37.4,0,0.06605707800489553,0.011082063809795019,46.3,45.9,45.3,45.9,44.3,44.6,44.6,43.6,1804800,1804800,1804800,1804800,2342400,2419200,2419200,844800,False,0.083,315000000.0,0.275085845097291,0.1415490270888973,-46,1200
1680157435,0.0014530684136207755,0.9135256476416554,0,1,1,0.004070013669612981,0.0005407492168848336,0.010124046274813678,0.01765950280901702,0.009055728386420292,0.008727602177842323,0.011618650749192605,10.0,16.0,37.5,0,0.0609100750354574,0.008247899697437113,48.3,47.6,45.9,46.9,46.6,45.3,50.6,63.6,1804800,1804800,1804800,1804800,710400,710400,1209600,1190400,False,0.094,315000000.0,0.257488109011441,0.1315079059005013,-46,1200
1680157445,0.0011287576260727837,0.9394580666765888,0,0,0,0.004055098841950346,0.0005563577574620097,0.009779877955086945,0.025862311167008958,0.010996043408391915,0.008711993637265148,0.014387952704040913,10.0,19.0,37.5,0,0.04694771520448749,0.010654042941523122,48.3,48.3,46.9,47.6,46.9,47.3,45.6,45.6,1612800,1804800,1804800,1305600,2419200,1324800,710400,844800,False,0.219,315000000.0,0.3042756860242501,0.1656668793873643,-46,1200
1680157455,0.0017257843031497687,0.9040848980221304,0,1,1,0.004019025770394206,0.0005515017670602216,0.0099531327554936,0.016677552178484007,0.010254811159204687,0.007499036606189931,0.01269876175713319,10.0,15.0,37.5,0,0.06335749419795861,0.009578787923984327,47.3,46.6,45.6,45.9,44.6,44.9,44.6,43.9,1804800,1804800,1804800,1804800,710400,710400,710400,844800,False,0.124,315000000.0,0.2793310353632069,0.1350695774288267,-46,1200
1680157465,0.0014391941553299524,0.9189662916959612,0,1,1,0.003807790187916423,0.0005546234751756568,0.009682237862365276,0.019487436338832972,0.010439338794472635,0.007694316791633267,0.015174970005587858,10.0,14.0,37.6,0,0.05975573674566091,0.007702294490150491,45.9,45.9,44.9,45.3,43.6,44.3,43.6,42.9,1804800,1804800,1804800,1804800,710400,1209600,1881600,844800,False,0.137,315000000.0,0.264399898502918,0.1352448617102258,-46,1200
1680157475,0.0015732541760650313,0.9130082470272344,0,0,0,0.0038358855609553397,0.0005549703316329274,0.009649893497724795,0.018476349765889234,0.010705377697199168,0.007601359261084752,0.012578055710003028,8.0,13.0,37.6,0,0.058407158839792896,0.009098391730664573,46.6,46.3,45.3,45.6,44.3,43.9,43.9,43.6,1804800,1804800,1497600,1804800,960000,1555200,710400,844800,False,0.111,315000000.0,0.2626406310616836,0.1313849734902366,-46,1200
