timestamp,FrontAPP,nativeHeapFreeSize,usedNativeMemPercent,FrontAPPJavaHeap,FrontAPPNativeHeap,FrontAPPCodeMem,FrontAPPStackMem,FrontAPPGraphicsMem,FrontAPPPrivateOtherMem,FrontAPPSystemMem,GPU missed,HWC missed,Total missed,TotalFrames,MissedVsync,JankyNum,tempCPU0,tempCPU1,tempCPU2,tempCPU3,tempCPU4,tempCPU5,tempCPU6,tempCPU7,batteryTemp,thermalStatus,MemFree,MemAvailable,MemTotal,threshold,LowMemory,gpuUsage,GpuFreq,cpu0Freq,cpu1Freq,cpu2Freq,cpu3Freq,cpu4Freq,cpu5Freq,cpu6Freq,cpu7Freq,cpuUsage,FrontAppCpuUsage,wifiRssi,wifiSpeed,FPS
1680172485,com.miHoYo.ys.mi,53931,0.9466050849471308,10372,914908,370348,5856,371996,564324,45356,3,4,4,540,3,16,69.9,67.9,65.6,68.6,72.3,73.9,70.9,67.3,39.7,0,186704,5862396,11532148,226492416,false,.788,738000000,1804800,1804800,1804800,1804800,2419200,2419200,2342400,844800,0.4858966177409062,10.766049776643268,-40,192,null
1680172495,com.miHoYo.ys.mi,63961,0.9365345383247603,11904,912360,370348,5800,373820,564188,45389,0,1,1,0,0,0,69.9,68.3,66.3,68.6,72.3,73.9,71.3,73.6,39.8,0,160772,5833528,11532148,226492416,false,.787,608000000,1804800,1804800,1804800,1804800,2419200,2419200,2419200,844800,0.491516903355536,0.3500062837752922,-40,192,null
1680172505,com.miHoYo.ys.mi,58073,0.9425670329844216,11880,916472,370412,5780,373592,564196,45389,0,1,1,0,0,0,69.6,68.3,65.9,68.6,70.3,72.3,71.3,66.6,40.0,0,127344,5805556,11532148,226492416,false,.777,540000000,1804800,1804800,1804800,1804800,2419200,2419200,2419200,844800,0.4919232710752145,0.3567642604745078,-40,192,null
1680172515,com.miHoYo.ys.mi,57043,0.9436625699736501,11808,918572,370412,5816,380540,564200,45389,0,1,1,0,0,0,71.9,70.3,68.3,70.6,72.9,72.3,71.9,72.6,40.2,0,131480,5766856,11532148,226492416,false,.798,676000000,1804800,1804800,1804800,1804800,2419200,2419200,2419200,844800,0.5211195928753181,0.36908396946564886,-40,192,null
1680172525,com.miHoYo.ys.mi,55599,0.9452446701227487,11840,921692,370412,5884,377988,564212,45389,0,1,1,0,0,0,72.3,70.6,68.6,70.9,74.3,73.3,72.6,69.3,40.4,0,134420,5751736,11532148,226492416,false,.808,608000000,1804800,1804800,1804800,1612800,2419200,2419200,2227200,844800,0.5232807570977918,0.38876971608832805,-40,192,null
1680172535,com.miHoYo.ys.mi,54211,0.9465697232045354,11588,921724,370412,5760,386848,564204,45389,0,1,1,0,0,0,72.6,70.3,68.3,71.3,75.9,75.6,76.3,75.3,40.6,0,135724,5745496,11532148,226492416,false,.783,540000000,1804800,1804800,1804800,1804800,2419200,2419200,2419200,844800,0.4647292280117783,0.3323518115478172,-40,192,null
1680172545,com.miHoYo.ys.mi,54618,0.9467133145493003,11804,927884,370416,5596,391620,564200,45389,0,1,1,0,0,0,69.3,68.3,66.6,68.3,69.6,71.3,72.6,66.9,40.9,0,131908,5716308,11532148,226492416,false,.815,540000000,1612800,1804800,1804800,1804800,1766400,2342400,1670400,844800,0.47456771424965294,0.3425470150195633,-40,192,null
1680172555,com.miHoYo.ys.mi,54327,0.9467463799654171,11784,927352,370416,5596,390972,564196,45389,0,1,1,0,0,0,67.9,66.3,64.6,66.9,68.9,70.9,67.6,66.3,41.2,0,138676,5694316,11532148,226492416,false,.812,491000000,1804800,1804800,1804800,1804800,2419200,2419200,2419200,844800,0.45550336422495874,0.32042655833439126,-40,192,null
1680172565,com.miHoYo.ys.mi,54514,0.9465683122667252,11752,928024,370436,5588,391568,564208,45368,0,1,1,0,0,0,66.9,65.6,63.3,65.6,67.3,63.3,70.6,67.9,41.3,0,142040,5675336,11532148,226492416,false,.799,443000000,1804800,1804800,1804800,1804800,2227200,2419200,2419200,844800,0.4429538776031685,0.30100932668966396,-40,192,null
1680172575,com.miHoYo.ys.mi,54895,0.9461585691194702,10936,928544,370436,5584,390132,564232,45368,0,1,1,0,0,0,67.9,65.6,63.9,66.6,69.9,68.9,69.9,63.6,41.4,0,132816,5667728,11532148,226492416,false,.772,491000000,1804800,1804800,1804800,1804800,2419200,2419200,2419200,844800,0.46308470290771175,0.3099873577749684,-40,192,null
