FrontAppCpuUsage,usedNativeMemPercent,FrontAPPSystemMemPercent,FrontAPPJavaHeapPercent,FrontAPPNativeHeapPercent,FrontAPPCodeMemPercent,FrontAPPStackMemPercent,FrontAPPGraphicsMemPercent,FrontAPPPrivateOtherMemPercent,tempCPU0,tempCPU1,tempCPU2,tempCPU3,tempCPU4,tempCPU5,tempCPU6,tempCPU7,batteryTemp,thermalStatus,gpuUsage,GpuFreq,cpu0Freq,cpu1Freq,cpu2Freq,cpu3Freq,cpu4Freq,cpu5Freq,cpu6Freq,cpu7Freq
0.1016301579215486,0.7736545817595689,0.007126946341652916,0.00848514951421019,0.011188548742177087,0.01914821072362235,0.000673248383562195,0.016838146718200286,0.002876133743687646,39.6,39.3,38.9,38.9,37.6,38.3,36.6,36.6,32.3,0,0.176,315000000.0,1804800.0,1804800.0,1401600.0,1804800.0,2419200.0,2419200.0,844800.0,844800.0
0.1021457021713992,0.7696608296701977,0.00712937433685381,0.008485496370667459,0.011335615880059812,0.01914266102030602,0.0006402970201214899,0.016850633550662027,0.0028691966145422344,39.6,38.9,38.3,38.9,38.6,39.3,36.6,36.9,32.3,0,0.174,315000000.0,1094400.0,1804800.0,1094400.0,1094400.0,2112000.0,2419200.0,960000.0,844800.0
0.1140776699029126,0.7873150306894419,0.0073444253403615704,0.010623172716826041,0.011408108879629363,0.01844339840244853,0.0006715141012758421,0.012044937335178148,0.0028816834470039754,42.3,41.9,40.9,40.9,40.3,40.9,40.6,41.6,32.5,0,0.167,315000000.0,1497600.0,1804800.0,1804800.0,1708800.0,710400.0,2419200.0,710400.0,844800.0
0.1002181444886436,0.7760111793493907,0.007346679907333829,0.009011330759889658,0.011263122880490261,0.018443051545991258,0.0006725546706476539,0.012245073511023271,0.0028726651791149403,39.3,38.6,38.3,38.3,38.6,36.9,38.6,38.6,32.5,0,0.17,315000000.0,1804800.0,1094400.0,1401600.0,1804800.0,1209600.0,844800.0,1555200.0,844800.0
0.0963403594982542,0.7690155390638135,0.007352923323564699,0.008592328159506798,0.01120346356983972,0.018434726991016764,0.000666658110874054,0.012254091778912306,0.002869543470999505,39.3,38.6,37.9,38.6,38.9,38.9,36.9,38.3,32.5,0,0.17,315000000.0,1094400.0,1209600.0,1209600.0,1401600.0,2419200.0,710400.0,710400.0,844800.0
0.0986259149865159,0.7671902394504887,0.007355004462308323,0.008639847494152867,0.0113404718704616,0.018434726991016764,0.0005924308290181499,0.012261722620972259,0.00285462864333687,39.6,39.3,37.9,38.9,38.3,39.3,36.6,37.9,32.6,0,0.172,315000000.0,1094400.0,1094400.0,1804800.0,1804800.0,2419200.0,1670400.0,1996800.0,844800.0
0.0902323193428314,0.7681809448327209,0.0073576058857378526,0.00852122258576633,0.011180917900117134,0.018434726991016764,0.0005768222884409739,0.01226206947742953,0.002852200648135976,39.3,38.3,37.9,38.9,40.3,38.6,36.3,36.3,32.6,0,0.168,315000000.0,1804800.0,1094400.0,1094400.0,1401600.0,710400.0,2419200.0,2112000.0,844800.0
0.0924273329933707,0.7672442779258832,0.007360033880938746,0.008637766355409244,0.011192711019664334,0.018434726991016764,0.0005768222884409739,0.01226206947742953,0.0028535880739650583,39.9,39.3,38.3,38.9,37.6,36.9,36.9,36.6,32.6,0,0.167,315000000.0,1209600.0,1094400.0,1094400.0,1804800.0,710400.0,2419200.0,844800.0,844800.0
0.0955049025849993,0.7650587218099286,0.007363155589054181,0.008543768255488917,0.011169124780569934,0.018434726991016764,0.0005639885995219624,0.01226206947742953,0.002849772652935082,37.6,37.6,37.3,37.3,36.6,37.9,37.6,37.6,32.6,0,0.172,315000000.0,1804800.0,1708800.0,1804800.0,1612800.0,1209600.0,1670400.0,1766400.0,844800.0
0.0984887295081967,0.7670581453995244,0.0073652367277978045,0.00855209281046341,0.011327985037999859,0.018434726991016764,0.0005636417430646918,0.01226206947742953,0.002850466365849623,40.3,39.9,38.9,39.6,38.3,42.3,41.9,54.6,32.6,0,0.168,315000000.0,1094400.0,1708800.0,1305600.0,1401600.0,710400.0,1670400.0,844800.0,844800.0
0.0972792607802874,0.7662295554434757,0.007367838151227334,0.008562845360638798,0.011182652182403486,0.018434726991016764,0.0005587857526629037,0.01226206947742953,0.0028501195093923524,38.9,38.6,37.6,37.9,36.6,36.6,37.3,36.6,32.6,0,0.171,315000000.0,1305600.0,1804800.0,1804800.0,1804800.0,844800.0,1555200.0,710400.0,844800.0
0.1120289106866288,0.7842817943211644,0.007336534355958664,0.010935343528369564,0.01136440496601327,0.018436114416845846,0.000621219914971608,0.012306120247502893,0.002870237183914046,40.3,39.6,38.9,39.6,38.9,38.3,38.6,38.6,32.5,0,0.151,315000000.0,1804800.0,1612800.0,1804800.0,1804800.0,2419200.0,1996800.0,1881600.0,844800.0
0.1535291087068521,0.8038570359631483,0.0073876089692917575,0.00826385509447156,0.01180179095863147,0.018441317263704907,0.0006767169481349008,0.014959919002080099,0.0028913954278075517,43.9,43.3,41.3,42.9,43.6,43.6,42.3,40.3,32.5,0,0.154,315000000.0,1804800.0,1612800.0,1612800.0,1804800.0,2419200.0,2419200.0,2112000.0,844800.0
0.1493808049535603,0.7974657627735566,0.007436775872109862,0.010830592878273848,0.011946776957770574,0.018459353799482974,0.0006975283355711355,0.015715719222472693,0.0029350993414236446,44.3,42.9,42.3,43.3,42.3,42.6,42.3,44.3,32.5,0,0.158,315000000.0,1804800.0,1401600.0,1305600.0,1804800.0,2419200.0,2112000.0,2419200.0,1555200.0
