timestamp,nativeHeapFreeSize,usedNativeMemPercent,GPU missed,HWC missed,Total missed,FrontAPPPrivateOtherMemPercent,FrontAPPStackMemPercent,FrontAPPSystemMemPercent,FrontAPPGraphicsMemPercent,FrontAPPNativeHeapPercent,FrontAPPCodeMemPercent,FrontAPPJavaHeapPercent,MissedVsync,JankyNum,batteryTemp,thermalStatus,MemAvailable,MemFree,tempCPU0,tempCPU1,tempCPU2,tempCPU3,tempCPU4,tempCPU5,tempCPU6,tempCPU7,cpu0Freq,cpu1Freq,cpu2Freq,cpu3Freq,cpu4Freq,cpu5Freq,cpu6Freq,cpu7Freq,LowMemory,gpuUsage,GpuFreq,cpuUsage,FrontAppCpuUsage,wifiRssi,wifiSpeed
1680144627,0.000655298789193059,0.9627623928254656,0,0,0,0.003139398883676791,0.000656252644781404,0.002143573649444544,0.014690763486824306,0.014916567118828902,0.029156417054799176,0.01609796062206646,11.0,18.0,35.9,0,0.600507243059053,0.09244178706058474,66.9,66.6,65.3,64.6,63.9,62.6,68.3,68.6,1804800.0,1804800.0,1804800.0,1804800.0,710400.0,1555200.0,2112000.0,844800.0,False,0.845,840000000.0,0.4234199796126402,0.7937054026503568,-44.0,1200.0
1680144637,0.0009780488346312706,0.9459993871727598,0,0,0,0.003187958804537994,0.0006798388920568456,0.0022439019145095657,0.025755488311627047,0.015121212499601114,0.029328111060701288,0.01565953390800531,12.0,27.0,36.4,0,0.5787086945844588,0.08902837148061973,71.6,70.3,68.3,69.9,71.3,73.9,76.3,71.9,1804800.0,1804800.0,1708800.0,1708800.0,1209600.0,1075200.0,2419200.0,844800.0,False,0.801,778000000.0,0.3969357538303076,0.1986610016737479,-44.0,1200.0
1680144647,0.0010836666625043878,0.9389353634462404,0,0,0,0.0028872341517761136,0.0006888571630739262,0.0023133599441699654,0.01979545173906951,0.01564288479228147,0.02938985153151053,0.01653881533217067,7.0,21.0,36.8,0,0.5854227973566754,0.08501073174251032,70.9,70.6,68.6,68.6,67.9,68.6,71.9,73.9,1804800.0,1804800.0,1804800.0,1804800.0,710400.0,2419200.0,2419200.0,844800.0,False,0.814,778000000.0,0.4115815691158156,0.2029887920298879,-44.0,1200.0
1680144657,0.0014724928859715938,0.9159289844740176,0,0,0,0.0029274695147753966,0.0007027314261771272,0.0023720654199253844,0.01567063331848787,0.01505184118408511,0.029429046324777074,0.01474348568661647,10.0,18.0,37.4,0,0.5888150546854081,0.08452027654181217,71.9,70.6,68.9,71.3,72.9,69.3,72.6,71.6,1804800.0,1804800.0,1804800.0,1804800.0,2419200.0,2419200.0,2419200.0,844800.0,False,0.817,778000000.0,0.4048131728942369,0.202153261557948,-44.0,1200.0
1680144667,0.0014168224052700002,0.9210203213519208,0,0,0,0.002945159200231978,0.0007030782827547072,0.0024241806207067826,0.019765968929975206,0.015603689999014927,0.029469628544353938,0.01086840400189245,16.0,21.0,37.9,0,0.582185584918121,0.08545609558812307,72.3,70.9,69.3,70.3,69.6,69.6,73.6,74.6,1804800.0,1804800.0,1804800.0,1804800.0,2419200.0,2419200.0,2419200.0,2592000.0,False,0.807,778000000.0,0.3995395830668883,0.1992582171633201,-44.0,1200.0
1680144677,0.0014256672479982908,0.9238433603231364,0,0,0,0.002946199769964718,0.0007044657090650273,0.002469532118225371,0.016144439403462184,0.01621797299790915,0.029481074811414078,0.011856945247995515,9.0,19.0,38.3,3,0.5779234112928177,0.08064311371762267,74.9,72.9,70.9,72.9,74.9,75.3,81.6,83.3,1804800.0,1708800.0,1804800.0,1804800.0,1555200.0,2342400.0,2419200.0,844800.0,False,0.833,840000000.0,0.4011263279150134,0.2009471393830794,-44.0,1200.0
1680144687,0.0017829295229057148,0.906264816368212,0,0,0,0.0030623967234540256,0.0007103622708838877,0.002519999750263264,0.018580413147806688,0.01653777476243793,0.02951576046917208,0.010562823357044449,12.0,21.0,38.8,3,0.5784815035261439,0.07873783053697561,72.6,71.9,70.6,70.6,69.3,69.6,73.9,75.9,1804800.0,1804800.0,1804800.0,1804800.0,2419200.0,2419200.0,2342400.0,2592000.0,False,0.831,778000000.0,0.414437152953054,0.2043160020191822,-44.0,1200.0
1680144697,0.0021714956039397357,0.8882991061073742,0,1,1,0.003070721281315946,0.0007072405616856674,0.0025565931191979564,0.016859310809854613,0.016472565725852886,0.02952200388756852,0.010981479246183538,11.0,19.0,39.2,3,0.5774645200406794,0.07458179502441177,73.9,72.9,71.3,72.3,72.3,72.3,75.6,76.9,1804800.0,1804800.0,1804800.0,1804800.0,710400.0,710400.0,2419200.0,844800.0,False,0.815,778000000.0,0.4091257668711656,0.2037321063394683,-44.0,1200.0
1680144707,0.0019399688384050702,0.9007611916464096,0,1,1,0.0030887578233501074,0.0007172994024354882,0.002597175338774819,0.019704228459165963,0.016647034584375636,0.029540040429602683,0.011964470787045323,10.0,17.0,39.7,3,0.5776376014728918,0.07095506264923504,75.6,74.3,71.6,73.9,76.9,76.3,78.3,74.3,1804800.0,1804800.0,1804800.0,1804800.0,2342400.0,2342400.0,2342400.0,844800.0,False,0.846,778000000.0,0.424066924066924,0.22007722007722,-44.0,1200.0
1680144717,0.0017763392479316943,0.9130709690560658,0,0,0,0.003146682871805971,0.0007277050997628889,0.002623796581104086,0.02665627484360237,0.017523194299342775,0.03083693717317439,0.01205916263272467,8.0,18.0,39.8,3,0.5641410651826755,0.07125648101515208,76.9,74.9,73.3,75.6,76.9,76.9,80.6,87.6,1804800.0,1804800.0,1804800.0,1804800.0,2342400.0,2227200.0,2342400.0,844800.0,False,0.88,840000000.0,0.4079481970543422,0.2102590147282884,-44.0,1200.0
